Source,Target,Type,Id,Label,timeset,Weight,airline,aid,s,d,codeshare,stops,equipment
3386,4033,Directed,337526,,,1,ZH,4611,HGH,LJG,Y,0,319
3386,3373,Directed,337527,,,1,ZH,4611,HGH,NNG,Y,0,319
3386,3364,Directed,337528,,,1,ZH,4611,HGH,PEK,Y,0,320 330 737
3386,4144,Directed,337529,,,1,ZH,4611,HGH,SHE,,0,320
3386,3374,Directed,337530,,,1,ZH,4611,HGH,SZX,,0,738
3386,3390,Directed,337531,,,1,ZH,4611,HGH,TAO,Y,0,319
3386,3379,Directed,337532,,,1,ZH,4611,HGH,XIY,,0,320
3386,6430,Directed,337533,,,1,ZH,4611,HGH,YCU,Y,0,320
3077,6386,Directed,337534,,,1,ZH,4611,HKG,JJN,,0,320
3366,6345,Directed,337535,,,1,ZH,4611,HLD,HET,,0,320
3366,3364,Directed,337536,,,1,ZH,4611,HLD,PEK,Y,0,737
6349,3364,Directed,337537,,,1,ZH,4611,HLH,PEK,Y,0,737
6743,6407,Directed,337538,,,1,ZH,4611,HMI,KRL,Y,0,737
6743,3364,Directed,337539,,,1,ZH,4611,HMI,PEK,Y,0,737
3400,3370,Directed,337540,,,1,ZH,4611,HRB,CAN,,0,320
3400,3375,Directed,337541,,,1,ZH,4611,HRB,CGO,,0,320
3400,3395,Directed,337542,,,1,ZH,4611,HRB,CTU,Y,0,320
3400,4109,Directed,337543,,,1,ZH,4611,HRB,CZX,,0,320
3400,3404,Directed,337544,,,1,ZH,4611,HRB,DLC,,0,320
3400,3364,Directed,337545,,,1,ZH,4611,HRB,PEK,Y,0,737 320
3400,3374,Directed,337546,,,1,ZH,4611,HRB,SZX,,0,320 738
3400,4108,Directed,337547,,,1,ZH,4611,HRB,TNA,Y,0,738
3400,3368,Directed,337548,,,1,ZH,4611,HRB,TSN,Y,0,737
3400,3369,Directed,337549,,,1,ZH,4611,HRB,TYN,,0,320
3400,3379,Directed,337550,,,1,ZH,4611,HRB,XIY,Y,0,737
3400,3392,Directed,337551,,,1,ZH,4611,HRB,YNT,,0,738 737
6395,6386,Directed,337552,,,1,ZH,4611,HSN,JJN,,0,320
3398,3399,Directed,337553,,,1,ZH,4611,HTN,URC,Y,0,737
6384,3370,Directed,337554,,,1,ZH,4611,HYN,CAN,,0,320
6384,3393,Directed,337555,,,1,ZH,4611,HYN,CKG,Y,0,738
6384,3371,Directed,337556,,,1,ZH,4611,HYN,CSX,Y,0,738
6384,3364,Directed,337557,,,1,ZH,4611,HYN,PEK,Y,0,737
6384,3374,Directed,337558,,,1,ZH,4611,HYN,SZX,,0,738
6384,6355,Directed,337559,,,1,ZH,4611,HYN,ZUH,,0,738
3930,3374,Directed,337560,,,1,ZH,4611,ICN,SZX,,0,738
4085,4380,Directed,337561,,,1,ZH,4611,INC,CGQ,Y,0,737
4085,3393,Directed,337562,,,1,ZH,4611,INC,CKG,Y,0,737
4085,3395,Directed,337563,,,1,ZH,4611,INC,CTU,Y,0,320
4085,3386,Directed,337564,,,1,ZH,4611,INC,HGH,Y,0,319
4085,3364,Directed,337565,,,1,ZH,4611,INC,PEK,Y,0,737
4085,3406,Directed,337566,,,1,ZH,4611,INC,PVG,Y,0,320
4085,3379,Directed,337567,,,1,ZH,4611,INC,XIY,,0,320 738
6380,3370,Directed,337568,,,1,ZH,4611,JDZ,CAN,,0,320
6380,3385,Directed,337569,,,1,ZH,4611,JDZ,FOC,,0,320
6380,3364,Directed,337570,,,1,ZH,4611,JDZ,PEK,Y,0,737
6380,3391,Directed,337571,,,1,ZH,4611,JDZ,SHA,,0,320
6380,3374,Directed,337572,,,1,ZH,4611,JDZ,SZX,,0,320
6380,3379,Directed,337573,,,1,ZH,4611,JDZ,XIY,,0,320
3381,3382,Directed,337575,,,1,ZH,4611,JHG,KMG,Y,0,738
3381,4033,Directed,337576,,,1,ZH,4611,JHG,LJG,Y,0,738
6386,3370,Directed,337577,,,1,ZH,4611,JJN,CAN,,0,320
6386,3371,Directed,337578,,,1,ZH,4611,JJN,CSX,,0,320
6386,3395,Directed,337579,,,1,ZH,4611,JJN,CTU,,0,738
6386,3386,Directed,337580,,,1,ZH,4611,JJN,HGH,,0,320
6386,3077,Directed,337581,,,1,ZH,4611,JJN,HKG,,0,320
6386,6395,Directed,337582,,,1,ZH,4611,JJN,HSN,,0,320
6386,3406,Directed,337583,,,1,ZH,4611,JJN,PVG,,0,320
6386,3374,Directed,337584,,,1,ZH,4611,JJN,SZX,,0,320
6411,3364,Directed,337585,,,1,ZH,4611,JMU,PEK,Y,0,737
6382,3374,Directed,337586,,,1,ZH,4611,JUZ,SZX,,0,320
4301,3370,Directed,337587,,,1,ZH,4611,JZH,CAN,Y,0,319
4301,3393,Directed,337588,,,1,ZH,4611,JZH,CKG,Y,0,737
4301,3395,Directed,337589,,,1,ZH,4611,JZH,CTU,Y,0,319
4301,3406,Directed,337590,,,1,ZH,4611,JZH,PVG,Y,0,319
3397,3395,Directed,337591,,,1,ZH,4611,KHG,CTU,Y,0,319
3397,3399,Directed,337592,,,1,ZH,4611,KHG,URC,Y,0,737
3384,3370,Directed,337593,,,1,ZH,4611,KHN,CAN,,0,320
3384,3395,Directed,337594,,,1,ZH,4611,KHN,CTU,,0,738
3384,3364,Directed,337595,,,1,ZH,4611,KHN,PEK,Y,0,737 320
3384,3406,Directed,337596,,,1,ZH,4611,KHN,PVG,,0,320
3384,3374,Directed,337597,,,1,ZH,4611,KHN,SZX,,0,320 319
3384,3390,Directed,337598,,,1,ZH,4611,KHN,TAO,,0,320
3992,3385,Directed,337599,,,1,ZH,4611,KIX,FOC,,0,320
3992,6390,Directed,337600,,,1,ZH,4611,KIX,WUX,,0,738
3382,3370,Directed,337601,,,1,ZH,4611,KMG,CAN,,0,320 738
3382,3375,Directed,337602,,,1,ZH,4611,KMG,CGO,,0,320 738
3382,3393,Directed,337603,,,1,ZH,4611,KMG,CKG,,0,738
3382,3371,Directed,337604,,,1,ZH,4611,KMG,CSX,,0,738 320
3382,3395,Directed,337605,,,1,ZH,4611,KMG,CTU,,0,319
3382,4109,Directed,337606,,,1,ZH,4611,KMG,CZX,,0,738
3382,6397,Directed,337607,,,1,ZH,4611,KMG,DAX,Y,0,737
3382,3386,Directed,337608,,,1,ZH,4611,KMG,HGH,Y,0,738 319
3382,3381,Directed,337609,,,1,ZH,4611,KMG,JHG,Y,0,738
3382,4033,Directed,337610,,,1,ZH,4611,KMG,LJG,Y,0,738
3382,3388,Directed,337611,,,1,ZH,4611,KMG,NKG,Y,0,738
3382,3373,Directed,337612,,,1,ZH,4611,KMG,NNG,Y,0,738
3382,3364,Directed,337613,,,1,ZH,4611,KMG,PEK,Y,0,737
3382,3406,Directed,337614,,,1,ZH,4611,KMG,PVG,,0,738
3382,3374,Directed,337615,,,1,ZH,4611,KMG,SZX,,0,738
3382,4108,Directed,337616,,,1,ZH,4611,KMG,TNA,Y,0,738
3382,3368,Directed,337617,,,1,ZH,4611,KMG,TSN,Y,0,737
3382,3369,Directed,337618,,,1,ZH,4611,KMG,TYN,,0,320
3382,6392,Directed,337619,,,1,ZH,4611,KMG,WNZ,Y,0,737
3382,3376,Directed,337620,,,1,ZH,4611,KMG,WUH,,0,738
3382,3379,Directed,337621,,,1,ZH,4611,KMG,XIY,Y,0,738
3382,3383,Directed,337622,,,1,ZH,4611,KMG,XMN,Y,0,738
3382,6430,Directed,337623,,,1,ZH,4611,KMG,YCU,Y,0,737
6379,3364,Directed,337624,,,1,ZH,4611,KOW,PEK,Y,0,737
6407,3395,Directed,337625,,,1,ZH,4611,KRL,CTU,Y,0,320
6407,6743,Directed,337626,,,1,ZH,4611,KRL,HMI,Y,0,737
3394,3370,Directed,337627,,,1,ZH,4611,KWE,CAN,,0,320 738
3394,3375,Directed,337628,,,1,ZH,4611,KWE,CGO,,0,738
3394,3371,Directed,337629,,,1,ZH,4611,KWE,CSX,,0,738
3394,3395,Directed,337630,,,1,ZH,4611,KWE,CTU,Y,0,320
3394,3386,Directed,337631,,,1,ZH,4611,KWE,HGH,,0,738 320
3394,3388,Directed,337632,,,1,ZH,4611,KWE,NKG,,0,738
3394,3364,Directed,337633,,,1,ZH,4611,KWE,PEK,Y,0,320 737
3394,3406,Directed,337634,,,1,ZH,4611,KWE,PVG,Y,0,320
3394,4030,Directed,337635,,,1,ZH,4611,KWE,SYX,,0,320
3394,3374,Directed,337636,,,1,ZH,4611,KWE,SZX,,0,738 320
3394,6392,Directed,337637,,,1,ZH,4611,KWE,WNZ,Y,0,319
3394,3379,Directed,337638,,,1,ZH,4611,KWE,XIY,,0,320
3372,3395,Directed,337639,,,1,ZH,4611,KWL,CTU,Y,0,319
3372,3386,Directed,337640,,,1,ZH,4611,KWL,HGH,Y,0,319
3372,3388,Directed,337641,,,1,ZH,4611,KWL,NKG,,0,738
3372,3364,Directed,337642,,,1,ZH,4611,KWL,PEK,Y,0,320 737
3372,3406,Directed,337643,,,1,ZH,4611,KWL,PVG,Y,0,320
3372,3374,Directed,337644,,,1,ZH,4611,KWL,SZX,,0,319
3378,3371,Directed,337645,,,1,ZH,4611,LHW,CSX,,0,319
3378,3395,Directed,337646,,,1,ZH,4611,LHW,CTU,Y,0,320 319
3378,3386,Directed,337647,,,1,ZH,4611,LHW,HGH,Y,0,319
3378,3364,Directed,337648,,,1,ZH,4611,LHW,PEK,Y,0,737
3378,3379,Directed,337649,,,1,ZH,4611,LHW,XIY,,0,738
4033,3393,Directed,337650,,,1,ZH,4611,LJG,CKG,Y,0,737
4033,3395,Directed,337651,,,1,ZH,4611,LJG,CTU,Y,0,320
4033,3386,Directed,337652,,,1,ZH,4611,LJG,HGH,Y,0,319
4033,3381,Directed,337653,,,1,ZH,4611,LJG,JHG,Y,0,738
4033,3382,Directed,337654,,,1,ZH,4611,LJG,KMG,Y,0,738
4033,3364,Directed,337655,,,1,ZH,4611,LJG,PEK,Y,0,320
4033,3379,Directed,337656,,,1,ZH,4611,LJG,XIY,,0,738
4097,3393,Directed,337657,,,1,ZH,4611,LXA,CKG,Y,0,319
4097,3395,Directed,337658,,,1,ZH,4611,LXA,CTU,,0,319 330
4097,3364,Directed,337659,,,1,ZH,4611,LXA,PEK,Y,0,319
6385,3370,Directed,337660,,,1,ZH,4611,LYI,CAN,,0,320
6385,4144,Directed,337661,,,1,ZH,4611,LYI,SHE,,0,320
6356,3364,Directed,337662,,,1,ZH,4611,LZH,PEK,Y,0,737
6399,3370,Directed,337663,,,1,ZH,4611,LZO,CAN,Y,0,737
6402,3395,Directed,337664,,,1,ZH,4611,LZY,CTU,Y,0,319
3402,3364,Directed,337665,,,1,ZH,4611,MDG,PEK,Y,0,737
3121,6390,Directed,337666,,,1,ZH,4611,MFM,WUX,,0,738
6400,3364,Directed,337667,,,1,ZH,4611,MIG,PEK,Y,0,737
6400,3374,Directed,337668,,,1,ZH,4611,MIG,SZX,,0,320 738
6413,3364,Directed,337669,,,1,ZH,4611,NDG,PEK,Y,0,737
3387,3395,Directed,337670,,,1,ZH,4611,NGB,CTU,Y,0,319
3387,3364,Directed,337671,,,1,ZH,4611,NGB,PEK,Y,0,737
3388,3370,Directed,337672,,,1,ZH,4611,NKG,CAN,,0,738 320
3388,4380,Directed,337673,,,1,ZH,4611,NKG,CGQ,,0,738 320
3388,3393,Directed,337674,,,1,ZH,4611,NKG,CKG,,0,738
3388,3371,Directed,337675,,,1,ZH,4611,NKG,CSX,,0,738
3388,3395,Directed,337676,,,1,ZH,4611,NKG,CTU,,0,738
3388,3404,Directed,337677,,,1,ZH,4611,NKG,DLC,,0,320 738 737
3388,3385,Directed,337678,,,1,ZH,4611,NKG,FOC,,0,320
3388,4120,Directed,337679,,,1,ZH,4611,NKG,HAK,,0,320
3388,3382,Directed,337680,,,1,ZH,4611,NKG,KMG,Y,0,738
3388,3394,Directed,337681,,,1,ZH,4611,NKG,KWE,,0,738
3388,3372,Directed,337682,,,1,ZH,4611,NKG,KWL,,0,738
3388,3373,Directed,337683,,,1,ZH,4611,NKG,NNG,,0,738
3388,3364,Directed,337684,,,1,ZH,4611,NKG,PEK,Y,0,737 320
3388,4144,Directed,337685,,,1,ZH,4611,NKG,SHE,,0,320
3388,3374,Directed,337686,,,1,ZH,4611,NKG,SZX,,0,738 737
3388,3379,Directed,337687,,,1,ZH,4611,NKG,XIY,,0,738
3388,3383,Directed,337688,,,1,ZH,4611,NKG,XMN,,0,738
3388,3392,Directed,337689,,,1,ZH,4611,NKG,YNT,,0,738
3373,3370,Directed,337690,,,1,ZH,4611,NNG,CAN,,0,738
3373,3375,Directed,337691,,,1,ZH,4611,NNG,CGO,,0,738 320
3373,3371,Directed,337692,,,1,ZH,4611,NNG,CSX,,0,738
3373,3395,Directed,337693,,,1,ZH,4611,NNG,CTU,,0,738
3373,3385,Directed,337694,,,1,ZH,4611,NNG,FOC,,0,738
3373,3386,Directed,337695,,,1,ZH,4611,NNG,HGH,Y,0,319
3373,3382,Directed,337696,,,1,ZH,4611,NNG,KMG,Y,0,738
3373,3388,Directed,337697,,,1,ZH,4611,NNG,NKG,,0,738
3373,3364,Directed,337698,,,1,ZH,4611,NNG,PEK,,0,738
3373,4030,Directed,337699,,,1,ZH,4611,NNG,SYX,,0,320
3373,3374,Directed,337700,,,1,ZH,4611,NNG,SZX,,0,738
3373,2276,Directed,337701,,,1,ZH,4611,NNG,TPE,,0,738
3373,3376,Directed,337702,,,1,ZH,4611,NNG,WUH,,0,738
3373,3379,Directed,337703,,,1,ZH,4611,NNG,XIY,,0,320
3373,3383,Directed,337704,,,1,ZH,4611,NNG,XMN,Y,0,738
3373,6355,Directed,337705,,,1,ZH,4611,NNG,ZUH,,0,738
2279,3370,Directed,337706,,,1,ZH,4611,NRT,CAN,Y,0,763
2279,3383,Directed,337707,,,1,ZH,4611,NRT,XMN,Y,0,763
3364,6346,Directed,337716,,,1,ZH,4611,PEK,BAV,Y,0,737
3364,6351,Directed,337717,,,1,ZH,4611,PEK,BHY,Y,0,737
3364,3370,Directed,337718,,,1,ZH,4611,PEK,CAN,Y,0,320 777 737 747 330
3364,3375,Directed,337719,,,1,ZH,4611,PEK,CGO,Y,0,737
3364,4380,Directed,337720,,,1,ZH,4611,PEK,CGQ,Y,0,330 737 320
3364,6772,Directed,337721,,,1,ZH,4611,PEK,CHG,Y,0,737
3364,6342,Directed,337722,,,1,ZH,4611,PEK,CIF,Y,0,737
3364,3393,Directed,337723,,,1,ZH,4611,PEK,CKG,Y,0,330 737 320
3364,3371,Directed,337724,,,1,ZH,4611,PEK,CSX,Y,0,320 737
3364,3395,Directed,337725,,,1,ZH,4611,PEK,CTU,,0,320
3364,4109,Directed,337726,,,1,ZH,4611,PEK,CZX,Y,0,737
3364,6344,Directed,337727,,,1,ZH,4611,PEK,DAT,Y,0,737
3364,6397,Directed,337728,,,1,ZH,4611,PEK,DAX,Y,0,737
3364,6433,Directed,337729,,,1,ZH,4611,PEK,DDG,Y,0,737
3364,3404,Directed,337730,,,1,ZH,4611,PEK,DLC,,0,737
3364,9845,Directed,337731,,,1,ZH,4611,PEK,DQA,Y,0,737
3364,6434,Directed,337732,,,1,ZH,4611,PEK,DSN,Y,0,737
3364,6353,Directed,337733,,,1,ZH,4611,PEK,DYG,Y,0,737
3364,3385,Directed,337734,,,1,ZH,4611,PEK,FOC,Y,0,737
3364,7503,Directed,337735,,,1,ZH,4611,PEK,FUG,Y,0,737
3364,6398,Directed,337736,,,1,ZH,4611,PEK,GYS,Y,0,737
3364,4120,Directed,337737,,,1,ZH,4611,PEK,HAK,Y,0,320
3364,6345,Directed,337738,,,1,ZH,4611,PEK,HET,Y,0,737 320
3364,3389,Directed,337739,,,1,ZH,4611,PEK,HFE,,0,737
3364,3386,Directed,337740,,,1,ZH,4611,PEK,HGH,Y,0,320 330 737
3364,3366,Directed,337741,,,1,ZH,4611,PEK,HLD,Y,0,737
3364,6349,Directed,337742,,,1,ZH,4611,PEK,HLH,Y,0,737
3364,6743,Directed,337743,,,1,ZH,4611,PEK,HMI,Y,0,737
3364,3400,Directed,337744,,,1,ZH,4611,PEK,HRB,Y,0,320 737
3364,6384,Directed,337745,,,1,ZH,4611,PEK,HYN,Y,0,737
3364,4085,Directed,337746,,,1,ZH,4611,PEK,INC,Y,0,737
3364,6380,Directed,337747,,,1,ZH,4611,PEK,JDZ,Y,0,737
3364,6411,Directed,337749,,,1,ZH,4611,PEK,JMU,Y,0,737
3364,3384,Directed,337750,,,1,ZH,4611,PEK,KHN,Y,0,320 737
3364,3382,Directed,337751,,,1,ZH,4611,PEK,KMG,Y,0,737
3364,6379,Directed,337752,,,1,ZH,4611,PEK,KOW,Y,0,737
3364,3394,Directed,337753,,,1,ZH,4611,PEK,KWE,Y,0,737 320
3364,3372,Directed,337754,,,1,ZH,4611,PEK,KWL,Y,0,320 737
3364,3378,Directed,337755,,,1,ZH,4611,PEK,LHW,Y,0,737
3364,4033,Directed,337756,,,1,ZH,4611,PEK,LJG,Y,0,320
3364,4097,Directed,337757,,,1,ZH,4611,PEK,LXA,Y,0,319
3364,6356,Directed,337758,,,1,ZH,4611,PEK,LZH,Y,0,737
3364,3402,Directed,337759,,,1,ZH,4611,PEK,MDG,Y,0,737
3364,6400,Directed,337760,,,1,ZH,4611,PEK,MIG,Y,0,737
3364,6413,Directed,337761,,,1,ZH,4611,PEK,NDG,Y,0,737
3364,3387,Directed,337762,,,1,ZH,4611,PEK,NGB,Y,0,737
3364,3388,Directed,337763,,,1,ZH,4611,PEK,NKG,Y,0,320 737
3364,3373,Directed,337764,,,1,ZH,4611,PEK,NNG,,0,738
3364,3406,Directed,337766,,,1,ZH,4611,PEK,PVG,,0,330 737
3364,8630,Directed,337767,,,1,ZH,4611,PEK,RLK,Y,0,737
3364,3391,Directed,337768,,,1,ZH,4611,PEK,SHA,Y,0,777 747 737 330
3364,4144,Directed,337769,,,1,ZH,4611,PEK,SHE,Y,0,320 737
3364,4302,Directed,337770,,,1,ZH,4611,PEK,SWA,Y,0,737
3364,4030,Directed,337771,,,1,ZH,4611,PEK,SYX,Y,0,320 330
3364,3374,Directed,337772,,,1,ZH,4611,PEK,SZX,,0,738 739
3364,3390,Directed,337773,,,1,ZH,4611,PEK,TAO,Y,0,320 737
3364,6348,Directed,337774,,,1,ZH,4611,PEK,TGO,Y,0,737
3364,6387,Directed,337775,,,1,ZH,4611,PEK,TXN,Y,0,737
3364,3369,Directed,337776,,,1,ZH,4611,PEK,TYN,Y,0,737
3364,3399,Directed,337777,,,1,ZH,4611,PEK,URC,Y,0,737 777 320
3364,6392,Directed,337778,,,1,ZH,4611,PEK,WNZ,Y,0,737 320 319
3364,6955,Directed,337779,,,1,ZH,4611,PEK,WUA,Y,0,737
3364,3376,Directed,337780,,,1,ZH,4611,PEK,WUH,,0,320
3364,6390,Directed,337781,,,1,ZH,4611,PEK,WUX,,0,738
3364,6360,Directed,337782,,,1,ZH,4611,PEK,XFN,Y,0,737
3364,6350,Directed,337783,,,1,ZH,4611,PEK,XIL,Y,0,737
3364,3379,Directed,337784,,,1,ZH,4611,PEK,XIY,Y,0,737 330 320
3364,3383,Directed,337785,,,1,ZH,4611,PEK,XMN,,0,737
3364,6366,Directed,337786,,,1,ZH,4611,PEK,XNN,Y,0,737
3364,4110,Directed,337787,,,1,ZH,4611,PEK,YBP,Y,0,737
3364,6430,Directed,337788,,,1,ZH,4611,PEK,YCU,Y,0,737
3364,9107,Directed,337789,,,1,ZH,4611,PEK,YIC,,0,320
3364,6361,Directed,337790,,,1,ZH,4611,PEK,YIH,Y,0,737
3364,6394,Directed,337791,,,1,ZH,4611,PEK,YIW,Y,0,737
3364,6414,Directed,337792,,,1,ZH,4611,PEK,YNJ,Y,0,737
3364,3392,Directed,337793,,,1,ZH,4611,PEK,YNT,Y,0,737
3364,6393,Directed,337794,,,1,ZH,4611,PEK,YNZ,Y,0,737
3364,8876,Directed,337795,,,1,ZH,4611,PEK,YTY,Y,0,737
3364,6357,Directed,337796,,,1,ZH,4611,PEK,ZHA,Y,0,737
3364,6355,Directed,337797,,,1,ZH,4611,PEK,ZUH,Y,0,737 320
3364,9846,Directed,337798,,,1,ZH,4611,PEK,ZYI,Y,0,737
3406,3370,Directed,337799,,,1,ZH,4611,PVG,CAN,Y,0,340 330 320
3406,3393,Directed,337800,,,1,ZH,4611,PVG,CKG,,0,737
3406,3395,Directed,337801,,,1,ZH,4611,PVG,CTU,,0,319
3406,3404,Directed,337802,,,1,ZH,4611,PVG,DLC,,0,737
3406,6345,Directed,337803,,,1,ZH,4611,PVG,HET,Y,0,320
3406,4085,Directed,337804,,,1,ZH,4611,PVG,INC,Y,0,320
3406,6386,Directed,337805,,,1,ZH,4611,PVG,JJN,,0,320
3406,4301,Directed,337806,,,1,ZH,4611,PVG,JZH,Y,0,319
3406,3384,Directed,337807,,,1,ZH,4611,PVG,KHN,,0,320
3406,3382,Directed,337808,,,1,ZH,4611,PVG,KMG,,0,738
3406,3394,Directed,337809,,,1,ZH,4611,PVG,KWE,Y,0,320
3406,3372,Directed,337810,,,1,ZH,4611,PVG,KWL,Y,0,320
3406,3364,Directed,337811,,,1,ZH,4611,PVG,PEK,,0,330 737
3406,3374,Directed,337812,,,1,ZH,4611,PVG,SZX,,0,739 738
3406,6392,Directed,337813,,,1,ZH,4611,PVG,WNZ,Y,0,319 320
3406,3379,Directed,337814,,,1,ZH,4611,PVG,XIY,Y,0,320
6435,3395,Directed,337815,,,1,ZH,4611,PZI,CTU,Y,0,319
8630,3364,Directed,337816,,,1,ZH,4611,RLK,PEK,Y,0,737
3391,3370,Directed,337817,,,1,ZH,4611,SHA,CAN,Y,0,737
3391,3393,Directed,337818,,,1,ZH,4611,SHA,CKG,Y,0,737
3391,3395,Directed,337819,,,1,ZH,4611,SHA,CTU,Y,0,330
3391,6380,Directed,337820,,,1,ZH,4611,SHA,JDZ,,0,320
3391,3364,Directed,337821,,,1,ZH,4611,SHA,PEK,Y,0,330 747 777 737
3391,3374,Directed,337822,,,1,ZH,4611,SHA,SZX,,0,738
3391,3368,Directed,337823,,,1,ZH,4611,SHA,TSN,Y,0,737
4144,3370,Directed,337824,,,1,ZH,4611,SHE,CAN,,0,320
4144,3375,Directed,337825,,,1,ZH,4611,SHE,CGO,,0,320 738
4144,3395,Directed,337826,,,1,ZH,4611,SHE,CTU,Y,0,320
4144,4109,Directed,337827,,,1,ZH,4611,SHE,CZX,,0,320
4144,6345,Directed,337828,,,1,ZH,4611,SHE,HET,,0,320
4144,3386,Directed,337829,,,1,ZH,4611,SHE,HGH,,0,320
4144,6385,Directed,337830,,,1,ZH,4611,SHE,LYI,,0,320
4144,3388,Directed,337831,,,1,ZH,4611,SHE,NKG,,0,320
4144,3364,Directed,337833,,,1,ZH,4611,SHE,PEK,Y,0,320 737
4144,3374,Directed,337834,,,1,ZH,4611,SHE,SZX,,0,320
4144,2276,Directed,337835,,,1,ZH,4611,SHE,TPE,,0,320
4144,3369,Directed,337836,,,1,ZH,4611,SHE,TYN,,0,320
4144,6392,Directed,337837,,,1,ZH,4611,SHE,WNZ,,0,320
4144,3376,Directed,337838,,,1,ZH,4611,SHE,WUH,,0,738
4144,6390,Directed,337839,,,1,ZH,4611,SHE,WUX,,0,738 320
4144,3379,Directed,337840,,,1,ZH,4611,SHE,XIY,,0,320
3316,3374,Directed,337841,,,1,ZH,4611,SIN,SZX,,0,320 738 319
4302,3395,Directed,337842,,,1,ZH,4611,SWA,CTU,Y,0,319
4302,3364,Directed,337843,,,1,ZH,4611,SWA,PEK,Y,0,737
4030,3395,Directed,337844,,,1,ZH,4611,SYX,CTU,Y,0,320 319
4030,3394,Directed,337845,,,1,ZH,4611,SYX,KWE,,0,320
4030,3373,Directed,337846,,,1,ZH,4611,SYX,NNG,,0,320
4030,3364,Directed,337847,,,1,ZH,4611,SYX,PEK,Y,0,320 330
4030,3374,Directed,337848,,,1,ZH,4611,SYX,SZX,,0,320
4030,3369,Directed,337849,,,1,ZH,4611,SYX,TYN,,0,320
4030,6392,Directed,337850,,,1,ZH,4611,SYX,WNZ,,0,320
4030,6390,Directed,337851,,,1,ZH,4611,SYX,WUX,,0,320
3374,3885,Directed,337852,,,1,ZH,4611,SZX,BKK,,0,738
3374,3375,Directed,337853,,,1,ZH,4611,SZX,CGO,,0,320 738
3374,4380,Directed,337854,,,1,ZH,4611,SZX,CGQ,,0,320 738
3374,3393,Directed,337855,,,1,ZH,4611,SZX,CKG,,0,738 739
3374,3371,Directed,337856,,,1,ZH,4611,SZX,CSX,,0,319
3374,3395,Directed,337857,,,1,ZH,4611,SZX,CTU,,0,738
3374,4109,Directed,337858,,,1,ZH,4611,SZX,CZX,,0,320
3374,6397,Directed,337859,,,1,ZH,4611,SZX,DAX,Y,0,319
3374,3404,Directed,337860,,,1,ZH,4611,SZX,DLC,,0,738
3374,3385,Directed,337861,,,1,ZH,4611,SZX,FOC,,0,320
3374,6398,Directed,337862,,,1,ZH,4611,SZX,GYS,,0,319
3374,4120,Directed,337863,,,1,ZH,4611,SZX,HAK,,0,320 738 319
3374,3389,Directed,337864,,,1,ZH,4611,SZX,HFE,,0,738 320
3374,3386,Directed,337865,,,1,ZH,4611,SZX,HGH,,0,738
3374,3400,Directed,337866,,,1,ZH,4611,SZX,HRB,,0,320 738
3374,6384,Directed,337867,,,1,ZH,4611,SZX,HYN,,0,738
3374,3930,Directed,337868,,,1,ZH,4611,SZX,ICN,,0,738
3374,6380,Directed,337869,,,1,ZH,4611,SZX,JDZ,,0,320
3374,6386,Directed,337870,,,1,ZH,4611,SZX,JJN,,0,320
3374,6382,Directed,337871,,,1,ZH,4611,SZX,JUZ,,0,320
3374,3384,Directed,337872,,,1,ZH,4611,SZX,KHN,,0,320 319
3374,3382,Directed,337873,,,1,ZH,4611,SZX,KMG,,0,738
3374,3394,Directed,337874,,,1,ZH,4611,SZX,KWE,,0,738 320
3374,3372,Directed,337875,,,1,ZH,4611,SZX,KWL,,0,319
3374,6400,Directed,337876,,,1,ZH,4611,SZX,MIG,,0,320 738
3374,3388,Directed,337877,,,1,ZH,4611,SZX,NKG,,0,738 737
3374,3373,Directed,337878,,,1,ZH,4611,SZX,NNG,,0,738
3374,3364,Directed,337880,,,1,ZH,4611,SZX,PEK,,0,739 738
3374,3406,Directed,337881,,,1,ZH,4611,SZX,PVG,,0,739 738
3374,3391,Directed,337882,,,1,ZH,4611,SZX,SHA,,0,738
3374,4144,Directed,337883,,,1,ZH,4611,SZX,SHE,,0,320
3374,3316,Directed,337884,,,1,ZH,4611,SZX,SIN,,0,320 738 319
3374,4030,Directed,337885,,,1,ZH,4611,SZX,SYX,,0,320
3374,3390,Directed,337886,,,1,ZH,4611,SZX,TAO,,0,320
3374,4108,Directed,337887,,,1,ZH,4611,SZX,TNA,,0,738
3374,2276,Directed,337888,,,1,ZH,4611,SZX,TPE,,0,738
3374,3368,Directed,337889,,,1,ZH,4611,SZX,TSN,,0,738
3374,3369,Directed,337890,,,1,ZH,4611,SZX,TYN,,0,320 738
3374,6392,Directed,337891,,,1,ZH,4611,SZX,WNZ,,0,320
3374,3376,Directed,337892,,,1,ZH,4611,SZX,WUH,,0,320
3374,6390,Directed,337893,,,1,ZH,4611,SZX,WUX,,0,738
3374,6360,Directed,337894,,,1,ZH,4611,SZX,XFN,,0,319
3374,3379,Directed,337895,,,1,ZH,4611,SZX,XIY,,0,320
3374,3383,Directed,337896,,,1,ZH,4611,SZX,XMN,,0,320
3374,4110,Directed,337897,,,1,ZH,4611,SZX,YBP,,0,319
3374,6430,Directed,337898,,,1,ZH,4611,SZX,YCU,,0,320
3374,9107,Directed,337899,,,1,ZH,4611,SZX,YIC,,0,320
3374,6361,Directed,337900,,,1,ZH,4611,SZX,YIH,,0,320
